ID	TCGA-2V-A95S-01A-11R-A37K-07_LIHC_TP	TCGA-2Y-A9GS-01A-12R-A38B-07_LIHC_TP	TCGA-2Y-A9GU-01A-11R-A38B-07_LIHC_TP	TCGA-BC-A10Q-11A-11R-A131-07_LIHC_NT	TCGA-BC-A10T-11A-11R-A131-07_LIHC_NT	TCGA-BC-A10W-11A-11R-A131-07_LIHC_NT	TCGA-3C-AAAU-01A-11R-A41B-07_BRCA_TP	TCGA-3C-AALJ-01A-31R-A41B-07_BRCA_TP	TCGA-3C-AALK-01A-11R-A41B-07_BRCA_TP	TCGA-A7-A0CE-11A-21R-A089-07_BRCA_NT	TCGA-A7-A0CH-11A-32R-A089-07_BRCA_NT	TCGA-A7-A0D9-11A-53R-A089-07_BRCA_NT
Group	LIHC_TP	LIHC_TP	LIHC_TP	LIHC_NT	LIHC_NT	LIHC_NT	BRCA_TP	BRCA_TP	BRCA_TP	BRCA_NT	BRCA_NT	BRCA_NT
USP24|23358	7.43367	8.12593	7.38585	7.10003	6.88653	6.94022	7.96612	6.93468	6.81069	7.14318	7.20377	8.00211
SUSD3|203328	6.75344	6.82871	3.49722	6.06379	5.14749	5.95324	7.13588	8.12508	7.69075	6.98241	6.21783	3.39978
TMED3|23423	5.9162	7.93164	5.53339	6.0845	5.67332	6.43455	8.0108	7.58542	8.12477	7.78364	7.85264	6.11282
KCNJ8|3764	5.20949	6.07074	4.12641	8.12474	6.44254	7.46566	4.55157	5.37886	5.06398	5.92175	6.04292	7.10989
TAF10|6881	8.12356	7.78655	6.9613	6.90776	6.60935	7.29777	6.59816	7.28602	7.06176	6.78214	6.84845	6.55845
NQO2|4835	8.12326	7.83676	6.55962	7.50329	7.26473	7.24566	6.39466	6.87185	6.33888	6.605	7.17453	7.47143
TEX2|55852	7.56838	7.82405	8.12296	7.73936	7.70706	7.53316	7.31569	6.90785	7.87328	7.72103	7.52354	7.55585
SH3PXD2A|9644	6.87626	7.19369	6.88346	6.42162	5.57595	6.07074	7.73188	7.82716	8.12256	7.44437	7.21018	7.59014
CUL3|8452	7.70886	8.12178	7.42237	7.46394	7.44015	7.37086	7.40906	7.03135	7.53339	7.55513	7.35003	7.4282
MGAT2|4247	7.45472	8.00537	8.12118	7.35372	7.23993	7.22257	6.46791	6.9276	6.65299	6.52868	6.62936	6.45669
PNRC2|55629	7.98956	8.12089	7.4313	7.09838	7.35628	7.31986	7.45597	7.41191	7.89046	7.74344	7.64777	7.78075
IPO5|3843	7.85127	8.12089	8.02584	7.71735	7.62852	7.75534	7.82147	7.41081	7.99951	8.02639	8.11028	8.71501
MBD3|53615	8.12029	7.99058	7.71423	7.69576	7.33498	7.93487	7.43136	7.40697	7.55138	7.55546	7.56142	7.05693
SEL1L3|23231	8.11999	7.2086	5.15329	5.7301	5.84064	6.39359	5.84045	5.82114	5.92144	6.49087	6.73756	5.89725
LRRFIP2|9209	7.75833	8.1197	7.49443	7.4961	7.94839	7.724	6.09479	6.57792	6.66467	7.23903	6.79053	6.83597
ZNF217|7764	6.9921	8.04815	7.14835	7.22548	7.22111	6.83518	8.1195	7.99942	7.51778	7.09408	7.14738	7.18981
SNX2|6643	7.49554	8.1194	7.30384	6.99942	7.22911	7.43485	7.19242	7.14627	6.95203	7.44158	7.36894	7.73484
ABCG8|64241	6.49375	8.11821	8.04077	7.69712	7.2807	7.84189	0.592568	0	0	0	1.20446	0.592568
BIRC6|57448	7.35436	8.11791	7.93845	7.46965	7.0076	7.2807	7.70305	7.50791	7.45372	7.32754	7.13127	7.8138
GGNBP2|79893	7.55538	8.11761	7.39695	7.07496	7.08924	7.355	7.55814	7.5845	7.50123	7.38056	7.2319	7.53974
AFF1|4299	7.38461	7.70301	8.11761	7.32844	7.72135	7.32383	7.30115	6.88585	7.59372	7.39802	7.49343	8.28368
RIPK4|54101	5.40717	7.02554	6.57368	7.77233	7.41758	8.11731	5.90262	4.78549	5.19148	6.72701	6.06762	3.14621
PTPRA|5786	7.26193	8.11731	7.4961	6.99302	6.58893	6.81124	7.90387	7.41954	7.59414	7.76415	7.68701	7.9646
PATL1|219988	7.28001	8.11731	7.35692	7.2385	7.14598	7.30115	6.61354	7.05353	6.64172	6.51514	6.57473	6.9274
GCGR|2642	1.13089	2.85181	5.72031	8.11731	6.92854	7.5989	1.08488	0	0	0	0	0.592568
TM2D3|80213	7.7626	8.11672	6.88346	7.15851	7.01571	7.39756	6.779	6.32213	6.60432	6.9409	6.675	6.34963
BRWD1|54014	6.57368	7.65112	7.52994	7.46965	7.19594	7.35564	8.11652	6.98628	7.31678	7.13941	6.9081	7.30332
RPS6KA1|6195	6.92658	8.11642	5.17048	5.86363	5.54518	7.02909	7.87095	7.46781	7.12031	7.00051	7.0284	5.74495
PTGES|9536	3.39895	6.38519	0.923276	3.6343	2.97579	3.25478	5.74594	8.11619	7.72531	7.85606	6.86468	6.21355
MXD4|10608	7.92262	7.65444	8.11612	6.83841	5.94017	7.07242	6.91033	7.32081	7.96432	7.64106	7.87605	7.73729
BCR|613	7.46336	8.11612	8.06966	7.00033	6.51767	6.77079	7.26877	7.18411	7.21988	7.59997	7.7419	7.68975
SRGN|5552	8.11582	7.13728	6.01616	7.19293	7.01481	7.94626	5.54939	6.89783	6.58964	7.51184	7.71222	7.82077
GABARAPL2|11345	8.11522	7.99733	7.28207	7.17702	7.2807	7.49554	7.64375	7.41409	7.02417	7.68856	7.54485	7.62703
DNASE2|1777	8.11492	7.71691	4.95959	7.26123	7.03086	7.23346	7.91231	7.30204	7.4932	7.39236	7.43612	7.29402
KIF12|113220	6.33859	6.50279	5.17048	6.17794	5.24175	6.45677	6.91616	8.11483	7.07899	7.00657	5.79598	0.990338
KIAA1310|55683	7.2807	7.96485	7.87702	6.81892	6.55536	6.76388	7.26129	8.11429	7.18224	7.54629	7.44407	7.37091
MRPS15|64960	8.05261	8.11403	7.89432	7.70526	7.34536	7.85477	6.95042	7.15834	7.08628	7.06548	7.18627	7.36963
TBC1D5|9779	6.79234	8.11313	7.36265	6.71417	6.44889	6.29895	7.21295	7.01356	6.91781	7.10404	7.3136	7.72252
EIF2S1|1965	7.80832	8.11313	7.10824	7.27448	7.36328	7.41216	7.16402	6.82373	7.14378	7.40074	7.23841	7.44916
SKAP1|8631	6.07304	6.53088	2.16172	5.9108	6.41346	6.51767	6.52712	8.11293	4.58021	5.52102	4.99301	3.44174
DAB2|1601	6.91175	7.57866	5.83481	6.71901	6.83411	6.79571	6.09712	7.0783	7.31182	7.7586	8.11287	8.56014
GLUD2|2747	6.97261	7.06561	6.82655	8.11253	7.58172	7.55224	5.68462	5.47831	5.63871	6.21724	5.97646	6.36113
SLC35E1|79939	7.2145	8.0047	8.11223	7.21671	6.94216	6.92166	7.81746	7.53345	7.73441	7.51582	7.55809	7.68015
HHEX|3087	8.11193	8.0824	7.59438	6.42162	7.65064	7.22402	4.5884	5.17036	4.21342	4.71085	5.27339	5.05175
PLEKHF2|79666	8.11163	6.73221	5.92426	5.84932	6.04737	5.72359	7.14815	7.66758	6.96735	6.97115	6.61131	6.04881
MLL2|8085	7.56883	7.89623	7.42801	6.73857	5.82956	6.41928	8.11117	7.77673	7.61394	7.4317	7.31991	7.7662
ANKRD30A|91074	0.203355	1.23529	0	0.203355	0.368462	1.17067	7.44756	8.11103	7.45588	6.01356	4.72495	2.83627
GALK2|2585	6.92163	8.1101	6.97909	6.47389	6.37311	6.43432	6.01182	5.00246	5.73285	5.90984	5.87813	5.90699
NAV1|89796	5.0814	6.06146	5.4161	4.85041	4.66333	5.1299	8.10992	8.02169	7.02122	6.64995	7.40618	8.21391
ATRX|546	6.65415	7.63192	6.7178	6.57925	6.40523	6.53669	8.10992	6.88307	7.28352	7.33771	7.21434	7.89309
PDS5A|23244	7.98139	8.10983	8.03431	7.65539	7.75061	7.62364	7.44797	7.56683	7.84289	7.70385	7.52618	7.84739
TRIM22|10346	8.10953	6.13988	5.31812	6.98564	6.07074	7.40428	5.46407	6.58044	6.67255	7.31346	7.10598	7.19211
RXRB|6257	7.51915	8.10953	7.03086	6.47697	6.4552	6.88551	7.13835	6.53542	6.75972	7.05512	6.9785	6.99915
IFIT2|3433	7.64969	8.10892	6.16121	5.36129	5.51745	5.31321	5.48717	5.19075	5.62388	5.77736	5.93255	6.50886
SMAD5|4090	7.78489	8.10862	7.61923	7.17931	7.14125	7.42118	7.51476	6.94434	7.16255	7.20778	7.10197	7.45005
PDE8A|5151	6.98564	8.10862	7.76174	7.23706	6.99668	7.23778	6.3243	5.56528	5.79508	6.10263	6.64219	7.39716
HHIPL2|79802	2.16172	8.10862	1.43354	0	0	0.524998	2.9242	0.500385	1.78955	1.91327	2.69521	1.54479
TCF3|6929	7.51262	7.01751	6.46303	6.03309	5.99146	6.2186	7.38882	7.6756	8.10859	7.05949	6.89256	6.31247
DAB2IP|153090	7.20117	8.10802	6.34564	6.50279	5.59099	6.02587	7.36358	6.72536	6.95519	7.95637	7.81919	7.6688
SALL1|6299	7.0579	8.1044	7.0282	8.10742	7.374	7.33498	1.65765	3.83265	3.90176	4.24515	3.83154	2.61497
FAM134B|54463	3.3256	6.40523	6.84588	7.71468	6.42325	8.10742	6.86173	6.13462	5.25826	6.441	6.45679	6.60638
KLHL5|51088	8.10712	7.83162	6.69456	6.99668	6.93634	7.0934	6.39925	6.07805	6.42227	6.41588	6.86193	7.89896
ACVR1B|91	7.8842	7.95437	8.10682	7.23921	7.64969	7.19968	7.241	6.84712	7.12398	6.98505	6.92154	6.89131
CDC37L1|55664	6.88141	6.85751	6.79459	7.92805	7.69303	8.10651	5.62676	5.87094	5.95632	6.26967	6.02217	6.39656
ZFP91|80829	7.54856	8.05389	7.42893	7.45991	7.36645	7.46794	8.10621	7.20453	7.38196	7.37208	7.45588	8.02502
IMP3|55272	7.7021	8.03948	7.09174	7.30787	7.43189	8.10591	7.1741	6.8914	6.98589	7.03743	7.19223	6.78779
EHBP1L1|254102	8.10591	7.83637	6.64898	6.09131	5.98896	6.60394	6.73615	6.81082	7.40284	7.39646	7.09326	7.013
ARIH1|25820	7.32251	8.10591	7.04403	7.2724	7.1285	7.26543	7.74196	6.91507	7.22923	7.41747	7.29947	7.63493
PAPSS1|9061	6.38012	7.30988	5.77455	5.60212	5.79606	5.86079	7.02087	7.28664	8.10485	7.6403	7.45218	7.26131
WDR81|124997	8.1047	7.89767	7.5475	7.53102	7.15383	7.45991	7.01964	6.74796	6.63793	7.1596	7.00342	6.86774
DICER1|23405	7.23273	8.08395	8.1041	7.71289	7.34343	7.43956	7.22732	6.91867	7.04891	7.27089	7.11183	7.76899
TIPARP|25976	6.39859	7.3192	6.30262	8.10378	6.42806	7.43422	6.31179	6.42565	6.71497	7.55013	7.10382	7.48037
SMEK1|55671	7.63627	8.10319	7.64588	7.20712	7.21008	7.25205	7.24001	7.04961	7.35321	7.21924	7.14233	7.06827
ABCC5|10057	5.99396	7.27031	5.71043	5.0689	4.5437	5.47227	6.60844	8.10228	7.18601	6.60757	6.50688	6.38546
PLXNA3|55558	7.69394	6.23637	5.55296	5.11199	4.22508	4.2723	8.1018	8.06651	7.46824	6.28694	6.64952	6.3032
NPR1|4881	5.45959	5.63479	5.80814	5.69709	6.10925	5.84644	4.16645	5.55832	4.9275	6.69572	8.10177	8.68618
VAMP2|6844	7.53903	7.26123	7.11151	7.16162	6.87005	7.33433	7.61918	7.03534	7.05785	7.95815	8.10074	8.00262
PARVA|55742	6.23048	7.46851	6.35784	6.86276	6.93342	7.08757	7.42932	7.18823	7.68525	7.78892	8.10051	8.85461
ARMC6|93436	7.18915	7.51965	6.94409	7.83082	7.02019	8.10016	6.56558	6.61974	6.85742	6.25744	6.41518	5.90543
IKBKG|8517	8.09955	7.94874	6.55251	6.68835	6.58893	6.02102	6.54633	6.0822	6.37265	5.96668	6.17649	5.98938
SERPINB1|1992	8.09925	7.94449	7.23273	6.92264	7.50824	7.34343	6.91033	6.86903	6.78483	7.24991	6.92339	6.98747
PRMT5|10419	7.11558	8.09925	6.93049	6.51323	6.39526	6.64639	6.94147	7.14269	7.11494	7.28709	7.04263	6.82109
THOC4|10189	8.09895	7.6382	6.47851	6.34212	6.39693	6.74993	6.30434	7.7967	7.80566	6.67189	6.61232	6.0536
MED15|51586	8.09864	7.94378	7.25064	6.8222	6.59715	7.1285	7.28615	7.45688	7.88704	7.32126	7.55298	7.24181
DDHD2|23259	5.54908	7.34536	6.15698	5.95842	5.72359	5.79909	7.45217	8.09843	6.64978	6.86234	7.08131	8.04531
MPRIP|23164	7.16317	7.77612	7.87398	6.85435	6.50129	6.89568	7.50911	7.45058	7.40837	7.84617	8.09811	8.19413
RFWD2|64326	8.09803	7.80588	7.98002	6.65157	6.55536	7.01661	6.37899	6.85861	6.96774	6.8258	6.88258	6.89956
KIAA0284|283638	8.09803	8.05516	7.11151	6.37843	5.46383	6.632	7.59139	7.73164	7.62974	7.21294	7.29309	6.88195
UGT2B11|10720	7.09655	7.43269	5.11997	5.36598	4.11003	4.87549	0.310699	2.11043	6.56527	6.82633	8.09802	0
TYROBP|7305	8.09773	7.56941	5.75257	6.40026	6.56103	7.38088	5.79221	6.98039	6.81342	7.06358	7.37533	7.15583
LPA|4018	5.96871	7.14913	7.77402	7.6587	6.63988	8.09712	0	0.174504	0.0577623	0.592568	0	0
POGZ|23126	7.74066	8.09651	8.07776	6.67077	6.53524	6.80351	7.74241	7.71721	7.9903	7.57536	7.48965	7.43273
MEA1|4201	7.91314	8.09586	7.34213	7.02817	6.69827	7.34343	7.06066	6.91768	7.26535	7.28796	7.15963	7.05428
DGAT1|8694	8.01021	7.5976	7.58567	7.94584	6.65055	8.09538	6.88672	6.96809	6.709	6.45171	7.41702	7.70395
DCPS|28960	7.5251	8.09529	7.23129	7.35116	5.9428	7.2349	5.69278	6.04207	5.8285	5.74336	5.59953	5.3628
UBA2|10054	8.09468	8.06589	7.21671	7.33237	7.33563	7.34213	7.59261	7.39812	7.57966	7.44622	7.82971	8.40513
ZCCHC24|219654	6.23637	7.28345	7.87891	7.33433	7.84971	7.40489	5.8691	6.36203	6.99957	7.07814	8.09445	8.59221
RNF11|26994	7.54803	8.09438	7.50934	7.65539	7.73892	7.81561	7.76694	7.47504	7.62954	7.77807	7.99304	8.26407
SEMA3F|6405	6.16961	6.43935	6.08222	5.31812	5.18739	5.60947	7.75976	8.09373	8.09417	7.2884	6.99069	6.17298
WDR82|80335	7.79688	8.09407	6.89163	7.44249	7.54486	7.38337	7.66612	7.97009	7.86886	8.0105	7.90157	8.08452
TNFAIP2|7127	8.09346	7.64588	6.44095	6.89061	6.64639	7.67369	7.37054	6.83744	7.31016	7.05183	7.57945	7.50589
VASN|114990	5.99645	8.09316	7.58477	6.51026	6.94119	6.64509	5.32488	6.44459	6.67307	5.99158	6.55992	6.271
SLC25A22|79751	8.09316	7.58172	6.8742	6.66058	6.19236	7.44073	7.36554	7.34041	7.18538	5.65849	5.52742	3.86171
CYTSA|23384	7.55956	8.09316	7.51752	6.82437	6.51619	6.99577	7.49158	6.74796	7.46065	7.44102	7.4682	7.56697
TECR|9524	7.85516	7.7178	8.09285	7.712	7.61825	7.8144	7.68039	7.53248	7.94104	7.50993	7.98462	7.45359
DLAT|1737	7.02463	8.09285	6.92756	6.68461	6.8638	7.07489	6.81072	6.48275	6.42902	6.60732	6.69532	6.81887
GMFB|2764	7.83558	8.09255	7.22037	6.67834	6.6796	7.01212	7.14517	6.72319	6.97859	6.73346	7.10351	7.12188
UROS|7390	8.09224	6.83411	6.94986	6.7511	6.65801	7.22984	6.17394	6.20477	6.50544	6.31029	6.53184	6.48117
SNX19|399979	7.6516	8.09193	7.62511	7.28824	6.94986	7.12125	7.71649	7.22981	7.1966	7.55596	7.70038	8.26433
ZBTB38|253461	7.38895	8.09163	6.79571	7.24779	7.09423	7.23201	7.56905	6.74796	7.02159	7.46294	7.23598	7.95892
TK1|7083	7.27586	8.09163	5.71703	5.15906	4.28906	4.71932	6.62413	7.20588	7.48673	5.65516	6.06675	4.07489
KIAA1191|57179	7.56683	7.91681	7.50439	8.09132	7.48268	7.8536	7.91571	7.64137	7.59954	7.78813	7.65635	7.56328
SLC11A2|4891	7.26753	8.09102	6.57228	7.11721	6.70319	6.82763	7.01035	6.90331	7.22833	7.43504	7.04657	6.7096
MAPRE1|22919	7.51098	7.73936	6.84268	6.79122	6.80572	7.38833	8.09078	7.86267	7.80617	8.0066	7.9382	8.13651
ADAM10|102	6.94119	8.0901	7.41578	6.88244	6.68835	6.82871	7.27308	6.39739	7.27324	7.24766	6.94501	7.00379
KIAA1429|25962	7.55119	8.08979	7.14992	6.64769	6.6733	6.74524	7.36989	7.76026	6.95756	7.28579	7.20517	7.66666
PATZ1|23598	6.57228	7.84581	7.2349	6.80017	6.80683	6.82329	7.22632	7.02492	8.08961	7.35491	7.23245	6.50124
CREB3L2|64764	7.51152	7.85864	7.85864	6.81235	6.8222	6.51767	7.43767	7.25255	7.62146	7.89489	8.08961	8.3985
RAP2C|57826	8.08887	8.02617	7.71289	7.66294	7.56579	7.55747	7.16161	6.73511	6.79645	6.06279	6.30329	6.46544
NUP153|9972	6.8222	8.08887	7.05962	7.24993	7.29709	7.0992	7.43034	6.93821	6.88279	6.9078	6.81435	7.33204
CRKL|1399	7.65728	8.05928	8.08887	7.13489	7.4495	7.39326	7.6416	7.41954	7.48138	7.43579	7.50281	7.59783
TMCC1|23023	6.79682	8.08856	6.6053	6.58617	7.05618	7.19519	6.66975	6.23365	6.86913	6.62668	6.57157	7.14343
NPY1R|4886	2.81361	4.18273	3.9607	6.97073	6.31355	6.52942	7.33634	6.69779	6.63413	6.46303	8.08846	8.03183
IPO4|79711	7.208	8.08845	6.59404	6.782	6.48129	6.7505	7.44524	6.99517	7.28646	7.02558	6.81329	5.8504
KIAA0913|23053	8.08825	7.42178	7.78863	7.53262	6.9976	7.29234	7.51345	7.71923	7.74967	7.39295	7.25023	7.13576
LAS1L|81887	7.12689	8.08795	6.62007	6.84055	6.49979	6.62007	7.12513	7.05744	7.01974	6.93195	6.85044	6.58762
TNPO2|30000	7.44659	7.31986	7.53743	6.67708	6.49375	6.608	7.97683	8.0879	7.64766	7.35268	7.48671	7.8404
PRKAA1|5562	7.52078	8.07683	7.28001	7.90581	8.08641	7.85554	6.64899	6.75432	7.17149	7.17284	7.18256	7.35801
MRPL43|84545	8.08621	7.39004	8.00071	7.25276	7.07651	7.52909	6.80494	6.3235	7.14228	7.16837	7.07186	6.8244
RAP1GAP|5909	8.08579	7.83439	7.61382	6.38351	7.00488	6.46614	7.27809	5.29151	7.01306	6.60371	5.83631	2.63602
HCP5|10866	8.08549	7.09257	5.84354	4.81657	4.87002	6.00635	6.19525	6.40191	6.05519	6.441	6.58931	6.57492
EIF2AK4|440275	7.20564	8.08518	7.38337	7.50549	6.71901	7.6024	7.51401	6.97702	7.04025	7.47274	7.2513	7.67449
AP2S1|1175	7.92262	8.03106	7.79359	7.65017	7.37651	8.08518	7.20479	7.81333	7.51417	7.18108	7.43811	6.9259
ADM2|79924	6.94505	7.6029	8.08518	3.80191	4.07049	3.68315	5.19801	5.49706	5.93467	4.86357	4.95195	1.56663
TOX4|9878	7.85883	8.08487	7.34034	7.07759	7.24813	7.19572	6.99331	7.66687	7.37269	7.51001	7.55456	7.78029
CMTM4|146223	6.01859	6.64379	7.14362	4.07524	4.30416	4.70653	8.08474	7.07293	6.69532	7.26557	7.04788	6.79294
PRLR|5618	5.8522	7.79934	6.82546	7.28551	7.00941	6.4708	8.08421	7.09347	8.02189	7.86243	7.23082	5.31639
SYTL5|94122	2.10762	4.3867	0.389688	5.0814	4.39103	4.95105	8.084	6.75537	5.59816	4.90263	2.75089	0.894112
GNG4|2786	3.57622	3.33526	2.69253	0.65033	0	2.18721	8.08389	5.37046	3.03028	4.08328	2.86098	2.12663
CDC27|996	7.46221	8.08364	7.08087	7.09506	7.00851	7.20341	7.38519	6.7522	6.63848	7.10352	7.28358	7.67284
SAMD9L|219285	8.08302	6.24222	5.01728	4.93349	4.77619	5.23644	5.05268	6.03992	6.26615	6.64995	6.33847	6.91938
WDR45|11152	7.88239	8.08275	7.53048	7.34019	6.78559	7.643	7.22982	7.17998	6.96435	6.9987	7.24991	6.99776
CDH5|1003	6.68835	7.20341	7.05445	6.81892	7.355	7.05618	6.41855	7.02007	6.71658	7.42884	8.08232	8.28111
MAPK14|1432	7.0775	8.08209	7.51643	7.56424	7.58579	7.46508	7.25668	6.54328	6.84166	7.20684	7.43922	7.74745
PODN|127435	4.75247	6.06379	3.08132	5.34711	6.15273	6.05444	6.33841	6.86809	7.70613	7.57764	8.08185	8.41972
NOMO2|283820	7.29912	6.57508	6.98841	6.39192	6.2804	6.42487	8.08134	7.16677	6.84475	7.38017	7.38401	7.31761
KAT2A|2648	7.80057	8.08117	7.19293	6.10256	5.70378	6.3315	8.08134	7.82608	6.45011	7.0057	6.52193	5.98555
UBE2D2|7322	7.62413	8.08055	7.54592	7.18387	7.19744	7.54908	7.5628	7.70299	7.57543	7.36902	7.39816	7.20278
PPP3R1|5534	7.91022	8.08055	7.69485	7.82684	7.86442	7.7907	7.09871	7.26784	6.98474	7.20895	7.40321	7.84878
MVD|4597	8.03754	8.08055	6.70564	7.01392	6.73934	7.5863	6.27881	6.96253	6.54902	6.03202	6.34641	5.29107
FMO2|2327	4.15009	4.73009	1.36138	4.45041	2.56763	4.68457	3.11068	4.61351	5.20519	8.0804	8.05785	7.97813
ELAVL1|1994	7.73849	7.79441	8.07869	7.08087	7.1333	7.41276	7.64705	7.70176	7.71853	7.31958	7.36061	7.05474
NR1I2|8856	4.45269	8.07807	6.76157	7.9505	6.83948	7.71824	2.46029	2.05988	0.685282	1.47317	0.592568	1.26721
TMEM37|140738	5.50939	8.07776	7.11639	7.7562	7.19444	7.67229	3.76774	5.36199	3.75002	6.24225	7.91786	8.83249
PYCR2|29920	8.07776	7.68303	7.05012	6.77878	6.71901	7.05704	7.34327	7.65794	7.50068	7.31895	7.17482	6.94521
KPNA4|3840	7.53316	8.07745	6.95559	7.28619	7.4061	7.39634	7.39243	6.93026	7.31733	7.17138	7.46863	7.8704
C9orf78|51759	7.72179	7.6774	7.00397	7.69439	7.69348	8.07714	6.75801	7.3785	7.12996	7.49962	7.35821	7.34987
BCCIP|56647	8.07699	7.46926	6.84828	7.14892	7.21735	7.51197	6.52297	6.73541	7.23016	7.12231	6.86474	6.70467
MRPL14|64928	7.94058	8.07683	7.52456	7.48381	7.28413	7.60788	6.67803	6.7221	6.89292	6.35872	6.34904	5.8172
HGSNAT|138050	6.99851	7.6024	7.60539	7.67694	7.30384	7.55276	8.07674	7.03853	7.52293	7.71638	7.8522	8.08012
ST6GALNAC6|30815	7.59035	7.2807	6.44254	7.26822	7.66903	7.79975	6.52762	7.20991	6.7315	7.45195	8.07661	8.50839
SOD3|6649	6.4552	6.74993	5.00395	4.86214	5.54126	5.87774	4.26258	5.34915	5.94447	7.00022	8.07649	8.42453
TLN2|83660	4.89222	7.27586	6.35434	5.59471	6.58341	5.49717	5.96909	6.00476	6.30242	6.82062	8.07638	9.31477
KLHDC2|23588	7.7424	7.82644	8.0762	7.52186	7.20117	7.67369	6.58967	7.42496	6.82921	7.14092	7.05472	7.20429
UBE2I|7329	8.07465	7.979	6.96224	6.90875	6.97167	7.36391	7.52169	7.97758	7.88518	7.53669	7.51968	7.34396
RBM17|84991	7.65964	8.07465	7.02997	7.05876	7.05012	7.16627	6.92805	7.39757	7.16063	7.35003	7.1673	7.39372
CHMP5|51510	8.07452	7.36061	7.09221	7.07809	6.95346	7.34345	7.09262	7.38735	7.0922	7.40728	7.13206	7.18693
KIAA1967|57805	7.57558	7.87436	7.29574	7.17319	7.05876	7.29777	8.07363	7.59504	8.00863	7.86572	7.7299	7.32031
RALGAPB|57148	6.94312	7.65586	7.10906	6.64898	6.44572	6.50429	8.0732	6.80381	7.64826	7.5191	7.33714	7.62851
C2CD2|25966	6.19644	7.10497	6.50877	5.51343	5.39816	5.45959	6.01306	6.03342	6.03954	6.69846	8.0731	8.99802
TBX15|6913	5.31321	8.07309	7.59136	6.03548	5.96871	7.2485	3.69449	5.39133	4.98165	5.22447	6.01851	7.48667
RAB34|83871	8.07278	5.87212	5.76205	5.04986	5.23644	5.76205	5.0958	6.13854	7.97619	7.44437	7.05602	6.53728
HIST1H2BD|3017	7.36708	6.8222	5.85507	6.29527	5.93489	6.43294	8.07256	6.8567	6.11819	5.76847	5.68994	3.389
MRPL3|11222	7.45298	8.07247	7.40792	7.28893	7.20117	7.40428	7.41448	7.45688	7.37704	7.34532	7.0945	7.16767
CDK18|5129	6.35437	8.07247	4.91076	5.7869	5.56068	6.5582	4.88668	4.76511	4.89644	6.02973	5.55106	4.25497
UBE2N|7334	8.07216	7.60489	7.17166	7.22111	7.18766	7.36581	7.08755	7.91634	7.57267	7.39354	7.24916	7.26023
NDUFAF3|25915	7.70526	8.0037	6.22258	7.32909	7.1624	7.4793	7.16455	8.0719	7.07724	7.13537	7.21296	6.98511
ZC3H15|55854	7.81116	8.07184	7.29912	7.26962	7.31122	7.43189	6.84865	6.93115	7.17593	7.16501	6.89294	7.17394
IGSF3|3321	6.54535	7.43485	6.43455	4.56819	3.98389	4.57713	8.07159	6.85384	7.67819	7.19333	6.8238	5.01863
KDM4A|9682	7.18307	8.07153	7.82044	6.27852	6.52796	6.52059	7.3561	6.83841	7.49343	7.19738	7.07146	7.17861
SIDT2|51092	7.02835	7.47904	7.643	7.18517	6.55245	7.14434	7.87889	7.15726	6.84735	7.5018	8.07137	8.1397
CDKN1B|1027	7.3025	7.36518	6.97728	7.22475	7.04839	7.13966	8.07127	6.73941	7.96762	7.52665	7.36443	7.25052
SH3GL1|6455	7.5369	7.45819	6.8977	7.11639	6.84907	7.58274	7.64474	8.00549	8.07091	7.23994	7.32804	7.139
PRUNE|58497	6.76849	7.29097	7.11396	5.8522	5.66643	5.69373	8.07073	6.63906	6.97782	6.68626	6.75568	6.56922
STK38|11329	7.1025	8.07059	6.01372	6.20859	6.69208	6.99668	6.75279	6.71222	6.97589	7.02847	7.09855	7.28218
PPP1R15A|23645	7.18235	6.86066	6.00881	7.52132	7.30519	7.96102	6.4833	7.73204	7.54439	7.61511	8.0704	8.31121
TUBGCP2|10844	8.0702	7.61995	7.48083	7.13515	6.7901	7.33978	7.35779	7.54072	7.33317	7.30701	7.3191	7.16112
ACSM3|6296	4.49393	7.37474	6.51788	8.07016	8.01466	8.06571	1.65053	2.7307	5.20991	5.23621	6.23987	2.38551
EIF1AX|1964	7.2145	7.67647	7.79194	7.86134	7.32975	7.54803	8.07008	7.21858	7.3463	7.68462	7.52497	7.41663
RAP1A|5906	8.06997	7.95543	6.85118	7.30586	7.48099	7.68846	6.5944	6.74796	6.79692	7.17454	7.24568	7.29644
C19orf50|79036	8.06966	7.97488	7.66435	7.02198	6.77765	7.12609	7.09042	7.1548	7.24056	7.22341	7.33763	7.19517
TTC31|64427	6.9187	8.06903	7.30653	6.66823	6.29711	6.72982	6.40269	6.6888	6.49861	6.0479	5.97359	6.23374
ITPR1|3708	6.73934	6.82546	6.56386	4.86095	5.37528	4.93492	7.01066	6.31231	6.63576	8.06884	7.69953	6.87303
SP3|6670	7.32778	8.06872	7.33824	6.89061	7.10168	7.0184	7.41738	6.93468	7.61394	7.34471	7.23868	7.52365
A1CF|29974	6.79794	8.0684	7.31455	7.99632	7.58325	7.94626	0	0.500595	0	0.592568	0	0
NISCH|11188	7.87474	8.06809	7.14756	6.86276	6.31897	7.01121	7.88246	7.83005	7.69791	8.02639	7.82085	7.61329
C5orf24|134553	7.09091	8.06809	7.17396	7.08674	7.16858	7.28551	7.65834	6.8168	6.93808	6.81402	6.68539	6.87724
